Id,Predicted
175,3120616.5
176,2036877.8
177,1433283.5
178,4057985.5
179,1556655.2
180,1530731.2
181,1559083.2
182,861947.44
183,1868872.4
184,1786441.0
185,1471738.0
186,1752607.8
187,2284086.8
188,1742417.1
189,14529862.0
190,3884110.8
191,1163557.9
192,1738556.4
193,1310202.2
194,1682177.1
195,2340128.8
196,5285463.0
197,4174509.5
198,4499398.5
199,2917246.2
200,3217196.0
201,1047438.2
202,791926.0
203,3843988.5
204,906785.3
205,11186844.0
206,1414850.0
207,8642344.0
208,2563460.0
209,10223932.0
210,5313429.0
211,1656254.9
212,1678100.5
213,1067329.1
214,5295172.5
215,4215205.5
216,7686703.0
217,1816875.6
218,1903117.2
219,1133706.4
220,3177728.0
221,1985372.8
222,1750623.5
223,1918458.8
224,7781618.5
225,1322051.9
226,1453431.2
227,2329680.0
228,1089511.5
229,2595969.0
230,1471874.8
231,2023579.9
232,2707105.2
233,2793093.5
234,11434374.0
235,1965396.1
236,2654843.5
237,3125452.5
238,1666024.2
239,2069292.9
240,1873734.1
241,1103905.6
242,1061007.2
243,939216.75
244,2038078.5
245,2052705.0
246,1577523.6
247,809748.56
248,1032056.56
249,1347404.4
250,1759250.1
251,2197228.0
252,1516539.6
253,1469625.5
254,1752607.8
255,728162.7
256,1835655.2
257,1378675.6
258,862152.56
259,16908554.0
260,10305942.0
261,3607354.8
262,1084906.8
263,4342756.0
264,2884591.0
265,857927.1
266,1942270.2
267,1363305.4
268,790769.7
269,2437707.2
270,2554762.8
271,1735230.5
272,3224353.0
273,1531383.6
274,1330693.9
275,2884591.0
276,1804436.0
277,4096391.0
278,1742644.2
279,2417934.8
280,2024996.6
281,4323272.0
282,2253538.2
283,1282332.5
284,1918944.8
285,1667739.2
286,1235586.6
287,2881588.8
288,1273854.8
289,1982779.0
290,2374496.8
291,2020697.1
292,1100823.2
293,1575238.5
294,859785.06
295,4080953.5
296,1384977.5
297,2635144.8
298,1290413.5
299,1228240.2
300,2814527.8
301,1965396.1
302,818202.5
303,2309189.2
304,1918438.6
305,2329532.8
306,894798.3
307,19509106.0
308,2947569.5
309,3956386.8
310,1733336.6
311,2598590.2
312,6434447.0
313,1530731.2
314,1200301.9
315,4598137.5
316,3712127.5
317,1299491.4
318,2877275.2
319,3022889.2
320,2638612.0
321,4754944.0
322,1549342.4
323,1234289.1
324,1588726.4
325,1068845.0
326,2729092.8
327,1640440.6
328,5007194.5
329,3900098.2
330,1506832.5
331,1438470.9
332,1647475.0
333,1942270.2
334,1916603.5
335,1900060.0
336,1493157.6
337,56742276.0
338,1263335.6
339,1237393.5
340,2161526.2
341,814053.4
342,820002.94
343,1615610.8
344,5759404.0
345,1351656.9
346,2916188.2
347,1464236.1
348,1513154.2
349,1517664.0
350,1145097.6
351,1786441.0
352,1425492.2
353,2063720.0
354,982545.7
355,975837.3
356,1446096.5
357,1863473.5
358,1270890.4
359,1530731.2
360,1537281.0
361,2382797.8
362,1291237.6
363,52903096.0
364,6790267.5
365,1890459.2
366,2035829.8
367,1544795.8
368,1538811.2
369,1942270.2
370,1241883.8
371,1375025.6
372,3691417.8
373,1735673.0
374,1384189.4
375,1140719.9
376,1808349.5
377,1656254.9
378,2122646.0
379,2473717.2
380,1733336.6
381,2072610.1
382,1107932.4
383,1903721.4
384,1485501.2
385,1152069.8
386,1973486.8
387,818202.5
388,2852528.0
389,2036877.8
390,2036877.8
391,1190764.2
392,1223654.2
393,2741280.0
394,1369356.1
395,10402716.0
396,2886832.8
397,6324281.5
398,14503762.0
399,1960698.6
400,1330378.6
401,1905875.6
402,1107932.4
403,2185796.8
404,1293889.5
405,1123673.8
406,2703906.2
407,1361843.5
408,1198165.2
409,4126561.8
410,1133198.2
411,1081737.2
412,1319876.5
413,3099831.8
414,934847.1
415,1894716.5
416,8525732.0
417,747708.6
418,3106319.5
419,1485881.9
420,2194498.5
421,1263698.4
422,1340237.4
423,1825360.8
424,1619151.8
425,1331482.5
426,1404680.8
427,1892055.5
428,1156876.2
429,1744899.0
430,1526640.0
431,2595969.0
432,2039734.5
433,1327583.4
434,1203945.2
435,2639089.5
436,1770103.4
437,1117680.5
438,1716644.2
439,1905875.6
440,928296.6
441,1655855.0
442,1716933.6
443,1521581.4
444,2079247.6
445,1840508.9
446,1559494.4
447,3843050.5
448,881365.2
449,1462292.8
450,1830040.0
451,1892055.5
452,3394876.0
453,2728937.0
454,14721280.0
455,4669073.5
456,1226212.6
457,2842538.2
458,2471178.5
459,1599372.8
460,1056369.2
461,1492246.5
462,2738825.2
463,1473439.0
464,1211022.8
465,1665368.0
466,1656254.9
467,1541949.6
468,1735230.5
469,1008619.06
470,3174275.5
471,1363305.4
472,1919706.5
473,1538608.0
474,6811521.0
475,1218315.0
476,2131364.0
477,1223654.2
478,888284.2
479,1942270.2
480,1374423.5
481,1786582.1
482,2654511.2
483,1645697.0
484,7053783.5
485,2826896.8
486,13219938.0
487,1262794.1
488,2411668.0
489,987107.9
490,2458149.2
491,2794636.2
492,1128901.6
493,1615610.8
494,809748.56
495,739623.94
496,1426681.0
497,14838816.0
498,1218315.0
499,2029568.5
500,3567168.8
501,2918309.8
502,3081643.2
503,1361967.8
504,1095553.9
505,1612608.0
506,1849114.8
507,1306986.9
508,1776433.8
509,5590099.5
510,1768745.6
511,1454057.4
512,3137557.5
513,2967272.2
514,4377689.5
515,3208240.5
516,1270721.5
517,1302640.2
518,1501650.2
519,1375482.5
520,2884591.0
521,5445169.0
522,1692514.9
523,2295048.0
524,2069779.8
525,2217292.0
526,4464687.0
527,20658856.0
528,1894588.0
529,2519299.2
530,1920185.0
531,1594334.2
532,1419064.0
533,19369336.0
534,2631844.5
535,3528260.5
536,2811904.8
537,2385669.5
538,3227110.2
539,1441207.0
540,1116442.0
541,1464236.1
542,1932523.9
543,1306380.4
544,2058860.0
545,4576777.0
546,954942.4
547,859570.5
548,2311402.0
549,1554704.2
550,889721.44
551,8852232.0
552,2883901.2
553,1390730.4
554,2582473.0
555,7366569.5
556,1333852.0
557,1895689.1
558,4323272.0
559,2518625.8
560,1612608.0
561,1418661.2
562,3037441.0
563,1985372.8
564,1716557.4
565,1386434.8
566,1586739.1
567,2747165.0
568,1198580.4
569,2810740.2
570,6037131.5
571,1791419.1
572,6512243.0
573,12998612.0
574,1249238.8
575,750918.1
576,771435.1
577,1410235.0
578,1567896.5
579,2135769.0
580,1871010.6
581,1344379.6
582,748282.2
583,864712.4
584,5494060.5
585,1272676.4
586,3091008.5
587,2632074.8
588,11050356.0
589,2440687.8
590,4413782.5
591,8444632.0
592,10891902.0
593,2192484.0
594,1559083.2
595,719773.94
596,1168114.8
597,1863380.2
598,1479233.6
599,860683.0
600,23733280.0
601,1577523.6
602,1890781.0
603,1513385.0
604,1826906.2
605,1965396.1
606,2518608.2
607,818513.0
608,1684814.1
609,1776433.8
610,1446096.5
611,6833493.5
612,3734832.8
613,1644739.4
614,1273704.1
615,1068845.0
616,1001600.8
617,7446065.0
618,2161833.8
619,2318428.2
620,1656254.9
621,2065782.5
622,1979345.4
623,5542755.0
624,1792054.4
625,2721663.5
626,3081106.2
627,1251010.5
628,938631.25
629,2043775.6
630,858441.94
631,3389585.8
632,4099735.2
633,1123759.4
634,3627867.5
635,7723511.5
636,1446096.5
637,1863840.1
638,2969573.0
639,1755988.6
640,1854619.5
641,1072414.0
642,920348.06
643,3105179.8
644,1261570.1
645,1448363.2
646,1328995.8
647,3564254.2
648,5535352.0
649,2796899.2
650,17192020.0
651,2119384.2
652,1648483.8
653,3227110.2
654,939098.3
655,1728995.0
656,2884591.0
657,1816509.9
658,3274197.2
659,2570935.5
660,2796899.2
661,3928279.5
662,1639018.4
663,3995686.0
664,1429295.5
665,1934899.0
666,1348606.9
667,1971182.6
668,3686238.0
669,2656687.5
670,1737865.6
671,2887262.2
672,3118621.0
673,1385878.6
674,1283753.8
675,1326796.9
676,983527.94
677,2036877.8
678,2570935.5
679,7690079.5
680,1362753.1
681,1371147.2
682,1527457.4
683,985782.0
684,1344890.9
685,864638.6
686,1391465.1
687,1273854.8
688,3466329.8
689,1373629.2
690,3559918.8
691,5808152.0
692,4364540.5
693,796959.3
694,1841764.9
695,1871010.6
696,3632993.5
697,2010746.1
698,5951050.5
699,1871010.6
700,2888908.2
701,5533213.0
702,1156876.2
703,1163557.9
704,2089691.5
705,39418332.0
706,1287339.0
707,6892532.5
708,2881588.8
709,2870741.2
710,1535675.8
711,907079.2
712,15477628.0
713,1400744.0
714,6127950.5
715,913862.9
716,1313387.0
717,1804436.0
718,3337675.2
719,3796809.2
720,1853289.0
721,1985372.8
722,6835139.5
723,13943096.0
724,2029670.9
725,1854619.5
726,1529506.9
727,1163611.1
728,1758727.5
729,1388903.5
730,2255785.2
731,4323272.0
732,861871.75
733,2239043.8
734,1293897.9
735,758008.5
736,3725465.5
737,1219237.8
738,894985.94
739,823501.3
740,1695956.2
741,14002750.0
742,1977007.0
743,1315453.5
744,5909330.5
745,1305170.8
746,3632402.8
747,4445474.0
748,2532346.2
749,814053.4
750,3330672.0
751,3318118.5
752,877806.2
753,2186737.0
754,1224568.4
755,57831656.0
756,1133198.2
757,3327967.5
758,1189581.6
759,6576856.5
760,1558704.5
761,1162888.1
762,1776754.9
763,23122220.0
764,2338137.8
765,5285463.0
766,2385540.0
767,1461412.6
768,2161833.8
769,2301762.8
770,3710445.8
771,1802070.2
772,3494478.0
773,1442588.9
774,12356730.0
775,4786694.5
776,1668607.0
777,1245540.8
778,1486699.6
779,1140626.9
780,2823247.2
781,1405859.4
782,2590750.8
783,4095128.0
784,1554704.2
785,3867811.8
786,2123064.0
787,3078593.8
788,7086166.5
789,2883201.8
790,2472795.5
791,1457996.8
792,4141283.0
793,2308150.0
794,860683.0
795,1889403.4
796,1084320.4
797,9908726.0
798,2518367.2
799,2061131.1
800,1712895.0
801,1059864.2
802,2373020.2
803,816226.7
804,3187716.2
805,6764383.0
806,3494524.8
807,2987800.5
808,5988526.0
809,2957339.5
810,2673938.2
811,2484920.5
812,1525182.1
813,1166109.4
814,1870006.2
815,1724553.2
816,3175135.8
817,16192748.0
818,4808771.0
819,1006059.4
820,3483819.0
821,1939342.6
822,1123516.5
823,1432570.1
824,7409357.5
825,1369356.1
826,1698509.2
827,2974344.2
828,4947818.0
829,2694486.8
830,14838816.0
831,2102885.0
832,5095637.5
833,1230211.2
834,2343554.2
835,1126814.1
836,1361997.2
837,2717481.0
838,1543721.1
839,1629905.4
840,1006718.9
841,2437707.2
842,1228900.2
843,2633134.2
844,2906191.2
845,1361997.2
846,1300849.4
847,2436075.8
848,28192336.0
849,967412.8
850,1370620.2
851,1554759.5
852,1634820.8
853,3247164.0
854,1722093.5
855,1369356.1
856,3181294.5
857,2048275.5
858,8716354.0
859,11197666.0
860,3569893.8
861,28444026.0
862,1413370.0
863,1716933.6
864,1140428.6
865,2471178.5
866,1853145.2
867,967926.06
868,1682177.1
869,1306986.9
870,1951113.8
871,883883.4
872,2411668.0
873,2598590.2
874,2884591.0
875,3365537.0
876,2043775.6
877,1716557.4
878,3752380.8
879,1942270.2
880,4796784.0
881,2213174.0
882,1681063.5
883,2024996.6
884,2832053.0
885,1975944.8
886,2860834.2
887,1868168.6
888,1524644.6
889,1533443.4
890,2760977.0
891,1773424.1
892,768104.5
893,1777545.5
894,1344890.9
895,2635144.8
896,3919495.5
897,1956973.5
898,1002208.44
899,2020684.5
900,1301437.1
901,1457721.4
902,1683327.0
903,2570935.5
904,9688288.0
905,1126814.1
906,2387509.2
907,4777300.5
908,1789506.9
909,1040553.06
910,2361708.5
911,1935927.0
912,1932523.9
913,2066140.2
914,2043775.6
915,4654624.0
916,706749.8
917,1617205.2
918,959163.4
919,2045311.6
920,1690778.0
921,1836952.1
922,1040260.5
923,2633134.2
924,2844289.5
925,1218315.0
926,1066672.9
927,6990166.5
928,1218610.4
929,3572501.0
930,4344365.0
931,2820258.0
932,2402628.0
933,937716.2
934,1724712.0
935,1383391.5
936,1322278.1
937,1846246.8
938,766604.06
939,1877074.2
940,1141836.1
941,1503109.8
942,2488919.0
943,1280693.1
944,1365936.0
945,1277825.5
946,1068845.0
947,1619794.8
948,1551425.2
949,1981281.6
950,1093460.4
951,1892483.9
952,4394134.5
953,2002597.5
954,3285449.5
955,2006595.1
956,5592310.0
957,1057669.4
958,1871010.6
959,9921876.0
960,1404815.8
961,1811972.6
962,2844289.5
963,1632580.0
964,2361708.5
965,1860682.9
966,1849114.8
967,1819411.6
968,1948212.9
969,1525677.5
970,1918430.6
971,1448363.2
972,1335971.6
973,2931604.2
974,7136869.0
975,839799.4
976,4318504.0
977,1403491.4
978,7687531.5
979,1612853.4
980,2132991.2
981,2863091.2
982,3215773.5
983,1179875.6
984,2669739.5
985,1729526.4
986,1562776.1
987,1286199.4
988,5069809.0
989,1847615.1
990,1420059.0
991,811971.6
992,1240763.4
993,1387199.1
994,3106319.5
995,1083849.6
996,1693871.5
997,1513385.0
998,1509178.2
999,1942115.4
1000,1752310.2
1001,2188306.0
1002,1659284.8
1003,3175135.8
1004,1319015.1
1005,1929757.8
1006,2471178.5
1007,14785286.0
1008,2983550.5
1009,2759328.2
1010,1280385.8
1011,1209391.4
1012,1649717.9
1013,4445474.0
1014,1680964.0
1015,2073911.1
1016,1263335.6
1017,3029929.2
1018,2741280.0
1019,2682834.0
1020,1719275.9
1021,1645697.0
1022,3519118.8
1023,770372.06
1024,4861744.0
1025,1995186.6
1026,1635509.9
1027,2584016.5
1028,858441.94
1029,2516911.0
1030,848564.75
1031,2486079.8
1032,5139962.5
1033,1706495.5
1034,5050983.5
1035,4138124.0
1036,4375923.0
1037,933119.06
1038,1081737.2
1039,8716404.0
1040,1481902.2
1041,1446920.0
1042,1513154.2
1043,4344365.0
1044,3494524.8
1045,2111358.0
1046,1272676.4
1047,1218315.0
1048,1908271.0
1049,14423888.0
1050,1568022.8
1051,2473717.2
1052,2343554.2
1053,6273661.5
1054,1334310.2
1055,2481892.5
1056,1776433.8
1057,877811.0
1058,8716404.0
1059,1326796.9
1060,1825573.9
1061,3094599.2
1062,928296.6
1063,1071909.1
1064,1010944.56
1065,736467.8
1066,4395236.0
1067,1317238.6
1068,3887747.8
1069,1143980.0
1070,1115900.1
1071,1605684.0
1072,4594413.5
1073,1262190.9
1074,1235102.6
1075,1462032.8
1076,1359917.0
1077,1854619.5
1078,2716930.5
1079,1497862.5
1080,1939318.1
1081,1347830.4
1082,2119221.0
1083,1622325.1
1084,2637187.5
1085,7781618.5
1086,988186.6
1087,2919411.8
1088,1328337.5
1089,1796879.8
1090,1676435.0
1091,2059591.5
1092,3248161.8
1093,4141283.0
1094,2478922.2
1095,2684258.0
1096,1849114.8
1097,4617631.5
1098,1210477.6
1099,7643676.5
1100,2866794.2
1101,1707695.4
1102,2817722.5
1103,2223255.5
1104,1924679.2
1105,888612.6
1106,782368.44
1107,3706924.2
1108,2868489.0
1109,3373587.0
1110,6037131.5
1111,1783298.9
1112,2061131.1
1113,2768275.8
1114,1359001.5
1115,6833493.5
1116,2570935.5
1117,1968025.0
1118,3227110.2
1119,4362265.0
1120,1218315.0
1121,1003769.25
1122,1895689.1
1123,3453115.5
1124,1613034.1
1125,1615610.8
1126,1139549.4
1127,1361967.8
1128,2131364.0
1129,1892257.6
1130,2717216.0
1131,3899881.2
1132,1352329.0
1133,3661886.2
1134,1880145.5
1135,32944706.0
1136,7782033.5
1137,2102311.2
1138,1777545.5
1139,2884591.0
1140,4021672.5
1141,8796248.0
1142,1920573.4
1143,1390539.1
1144,2635144.8
1145,1530731.2
1146,2071303.8
1147,1821501.1
1148,928296.6
1149,1218315.0
1150,791926.0
1151,1782602.2
1152,1311298.8
1153,2613324.5
1154,1543753.9
1155,1868872.4
1156,3065905.5
1157,6811521.0
1158,1472478.2
1159,1735618.0
1160,785533.0
1161,1382626.8
1162,1368678.6
1163,8436554.0
1164,2355773.5
1165,1057669.4
1166,4678521.0
1167,3003883.8
1168,1075952.1
1169,18643214.0
1170,5943667.5
1171,4944793.5
1172,1403491.4
1173,1243844.1
1174,1382848.6
1175,1991666.1
1176,2450213.0
1177,1305170.8
1178,1819627.9
1179,2563460.0
1180,2906552.0
1181,6214018.0
1182,3921772.2
1183,1825360.8
1184,1786441.0
1185,2911685.5
1186,2293398.8
1187,3940913.2
1188,1624091.1
1189,1282332.5
1190,1857922.4
1191,1657649.0
1192,1311041.2
1193,8075213.0
1194,1025673.06
1195,3493855.8
1196,4249536.5
1197,3217196.0
1198,1972222.6
1199,1858961.6
1200,881400.0
1201,2058337.4
1202,1871010.6
1203,2074616.0
1204,1804266.4
1205,1133084.5
1206,1271406.4
1207,9858686.0
1208,930910.2
1209,3954900.8
1210,12356730.0
1211,2817134.8
1212,1224655.0
1213,1479233.6
1214,9114108.0
1215,2012903.8
1216,4428802.0
1217,2759328.2
1218,3145324.8
1219,1944024.2
1220,1429516.0
1221,2457958.5
1222,3910674.5
1223,1871010.6
1224,1283222.2
1225,953522.3
1226,3593070.8
1227,1048543.9
1228,1047151.8
1229,1774250.8
1230,3204850.8
1231,2759328.2
1232,2551629.0
1233,1006059.4
1234,1774871.8
1235,965207.4
1236,1403491.4
1237,1924222.4
1238,2437439.5
1239,2920955.5
1240,3083248.2
1241,1385878.6
1242,2214561.5
1243,2500824.8
1244,2996483.5
1245,900939.1
1246,1087292.0
1247,1276820.2
1248,3085953.2
1249,9632280.0
1250,911497.1
1251,9444094.0
1252,1290413.5
1253,4761546.5
1254,1533060.1
1255,2193175.5
1256,6233697.0
1257,1258286.5
1258,1735618.0
1259,1050273.1
1260,10178676.0
1261,937577.75
1262,5037923.5
1263,802257.9
1264,2709491.0
1265,3494478.0
1266,4394397.5
1267,8052805.0
1268,1817682.8
1269,1634425.6
1270,2491192.2
1271,10459310.0
1272,1099090.8
1273,3208399.0
1274,860683.0
1275,967229.44
1276,938640.1
1277,6318762.5
1278,3366698.5
1279,1032839.06
1280,1924772.2
1281,2326274.2
1282,5346353.5
1283,2235367.5
1284,2905641.5
1285,4101211.8
1286,1124166.6
1287,2557294.0
1288,4313935.5
1289,1655855.0
1290,5601493.0
1291,5949551.5
1292,1306045.4
1293,834076.7
1294,1385878.6
1295,706197.7
1296,2020697.1
1297,2844289.5
1298,1262794.1
1299,1943057.2
1300,8523412.0
1301,1716577.0
1302,13378320.0
1303,1052917.0
1304,1273854.8
1305,1537786.6
1306,1403491.4
1307,3502221.8
1308,1796732.1
1309,4428802.0
1310,3069643.2
1311,1333852.0
1312,7366569.5
1313,2074616.0
1314,2817134.8
1315,2179780.5
1316,1638790.6
1317,1013806.6
1318,1209441.8
1319,4327690.0
1320,1726230.6
1321,2041035.0
1322,2013251.9
1323,7828550.0
1324,1890263.1
1325,1006718.9
1326,2398776.0
1327,1249756.9
1328,2758400.2
1329,2026382.2
1330,1518084.9
1331,732198.25
1332,3822653.2
1333,1800942.4
1334,1688676.4
1335,3049266.5
1336,2752851.8
1337,1804436.0
1338,1720323.0
1339,3354622.5
1340,1385693.1
1341,1332583.4
1342,4338015.0
1343,4254591.5
1344,848564.75
1345,3263559.0
1346,1071272.4
1347,3584047.5
1348,1737865.6
1349,8318970.0
1350,1918430.6
1351,1703604.0
1352,1631864.4
1353,2428354.5
1354,1887856.2
1355,2258967.5
1356,1567027.6
1357,2512322.2
1358,2090241.4
1359,4090722.0
1360,1786441.0
1361,1587930.5
1362,2481892.5
1363,809748.56
1364,1360780.0
1365,1099662.8
1366,2149614.0
1367,12255966.0
1368,1882903.0
1369,1180240.8
1370,3079964.8
1371,1724712.0
1372,2564519.2
1373,1461412.6
1374,1139549.4
1375,1429644.5
1376,1714453.0
1377,2062009.2
1378,3227110.2
1379,2122646.0
1380,2938503.8
1381,1639018.4
1382,1368451.6
1383,1531641.6
1384,3091008.5
1385,1104364.8
1386,4695370.0
1387,2277470.2
1388,2044769.6
1389,3394876.0
1390,3017508.0
1391,1179440.1
1392,1951252.5
1393,1697640.8
1394,7966608.0
1395,2143118.2
1396,12542108.0
1397,2059602.9
1398,3361626.2
1399,1629905.4
1400,1290762.9
1401,3250663.5
1402,1626781.5
1403,1865805.4
1404,1525227.6
1405,6009037.0
1406,1241883.8
1407,2343554.2
1408,9742034.0
1409,2812095.2
1410,1299938.5
1411,4695370.0
1412,2813176.2
1413,1586260.1
1414,1783298.9
1415,1615610.8
1416,2036877.8
1417,1258845.5
1418,4145429.0
1419,1264107.0
1420,2186819.8
1421,3673523.8
1422,907037.06
1423,1973486.8
1424,1247305.2
1425,974491.9
1426,1814501.4
1427,20300284.0
1428,2130716.8
1429,5958662.0
1430,2512414.8
1431,2471178.5
1432,2759328.2
1433,6344574.0
1434,1748208.6
1435,1404680.8
1436,2607762.5
1437,2066623.2
1438,7746336.5
1439,3510335.2
1440,1929757.8
1441,910035.75
1442,2259817.0
1443,3843050.5
1444,1196912.5
1445,1844841.2
1446,2727290.5
1447,1525677.5
1448,3175135.8
1449,1413370.0
1450,6698214.5
1451,1729526.4
1452,1848347.0
1453,4375923.0
1454,1287482.8
1455,1423902.9
1456,2036877.8
1457,1664325.9
1458,2654511.2
1459,1789345.1
1460,2275303.0
1461,2317316.2
1462,935296.2
1463,820415.7
1464,2485346.2
1465,3972601.8
1466,1716664.8
1467,2198329.2
1468,3222907.2
1469,1068845.0
1470,3673523.8
1471,1257372.9
1472,2161526.2
1473,1084848.2
1474,1270903.8
1475,2320552.0
1476,2071303.8
1477,2626914.5
1478,14423888.0
1479,1430372.0
1480,1560247.2
1481,6273661.5
1482,1344890.9
1483,858441.94
1484,1565297.8
1485,1224655.0
1486,5473365.5
1487,2314127.8
1488,874766.56
1489,1253175.9
1490,4327690.0
1491,14838816.0
1492,1501342.0
1493,1351106.4
1494,3949071.2
1495,1717547.0
1496,3116130.2
1497,1306986.9
1498,1259098.8
1499,1189475.9
1500,1099439.0
1501,1890459.2
1502,7183151.0
1503,1270918.8
1504,3972601.8
1505,1228092.6
1506,1391465.1
1507,1282245.2
1508,1855481.4
1509,738508.7
1510,6968448.0
1511,7058978.5
1512,1981281.6
1513,811968.9
1514,1527457.4
1515,5033127.0
1516,7595257.0
1517,1503129.6
1518,1079227.5
1519,2582473.0
1520,1302269.9
1521,1230751.1
1522,2174828.0
1523,1276277.4
1524,2045311.6
1525,3933803.8
1526,1684414.0
1527,1647090.2
1528,1076487.6
1529,2240086.2
1530,2114304.5
1531,2386127.0
1532,1344890.9
1533,1879960.9
1534,2872182.0
1535,3441657.0
1536,1722690.6
1537,14838816.0
1538,1480623.4
1539,1753147.8
1540,1549653.0
1541,3191214.8
1542,1745699.6
1543,967002.9
1544,3287503.8
1545,1175348.2
1546,2826789.5
1547,1737211.8
1548,1572675.9
1549,1263698.4
1550,2868489.0
1551,1871010.6
1552,1210477.6
1553,1582550.9
1554,2683580.5
1555,3299665.2
1556,1209235.1
1557,3939719.8
1558,7335611.0
1559,1510607.1
1560,3998494.5
1561,1250679.4
1562,1102676.1
1563,12827394.0
1564,1273854.8
1565,2104018.0
1566,2448676.5
1567,3427333.2
1568,2427767.8
1569,1365863.9
1570,1288935.9
1571,1791419.1
1572,1400989.1
1573,1326197.8
1574,1470278.8
1575,1736568.4
1576,1444858.1
1577,1175348.2
1578,8696388.0
1579,8936298.0
1580,2343554.2
1581,1730289.0
1582,5202663.0
1583,1695728.8
1584,5050983.5
1585,1714453.0
1586,1210456.5
1587,1107932.4
1588,2130774.2
1589,5702014.0
1590,1133198.2
1591,1744337.9
1592,1612853.4
1593,3710445.8
1594,1595458.2
1595,1806628.9
1596,4096391.0
1597,4900477.5
1598,6335576.5
1599,1028056.06
1600,1139549.4
1601,2011615.5
1602,2311402.0
1603,1524776.8
1604,11453160.0
1605,2079247.6
1606,3297161.0
1607,7436196.5
1608,1388903.5
1609,2718044.0
1610,10583158.0
1611,2662175.8
1612,4970108.0
1613,1690778.0
1614,2589558.0
1615,10239460.0
1616,2716864.0
1617,2812324.2
1618,1347768.1
1619,1193725.1
1620,2339700.5
1621,1128198.8
1622,5117174.5
1623,1501342.0
1624,1079485.0
1625,1056369.2
1626,9060276.0
1627,2013742.5
1628,3074173.2
1629,1310190.8
1630,18643214.0
1631,1547087.1
1632,1994843.6
1633,1196912.5
1634,3572501.0
1635,2484920.5
1636,1105627.9
1637,2011615.5
1638,2313286.8
1639,1625643.6
1640,11143574.0
1641,10483632.0
1642,3506375.5
1643,2071303.8
1644,1733336.6
1645,1163339.9
1646,3327494.5
1647,909354.3
1648,1209441.8
1649,2118659.2
1650,714650.25
1651,1211874.5
1652,764662.94
1653,1163339.9
1654,1499533.6
1655,1205198.8
1656,9566152.0
1657,1344198.5
1658,2326422.5
1659,3157430.2
1660,1929309.9
1661,2078195.8
1662,2274279.2
1663,9313356.0
1664,1006718.9
1665,1107932.4
1666,1002377.06
1667,3584047.5
1668,1093460.4
1669,1792863.5
1670,2563607.2
1671,1036654.75
1672,1744750.0
1673,1905765.6
1674,5081397.5
1675,2303632.0
1676,959878.8
1677,2757538.0
