Id,Predicted
485,2882572.8
486,12960954.0
487,1282279.6
488,2341643.8
489,971995.75
490,2399214.8
491,2773708.0
492,1212200.5
493,1619879.1
494,817468.5
495,604051.56
496,1396470.0
497,16572970.0
498,1197549.6
499,1754796.1
500,3468069.2
501,2697634.2
502,3241964.8
503,1380483.5
504,1010583.75
505,1629180.8
506,1862445.6
507,1254067.5
508,1730730.0
509,5503297.0
510,1725659.2
511,1479755.4
512,3222471.2
513,3334826.5
514,3924904.0
515,3237386.0
516,1389183.5
517,1360827.0
518,1533758.4
519,1311287.2
520,2854717.5
521,5499525.0
522,1768468.9
523,2235659.0
524,2238745.8
525,1990119.6
526,5099225.0
527,21713912.0
528,1897128.6
529,2151047.5
530,1943051.9
531,1571113.9
532,1236927.9
533,19171002.0
534,2461568.2
535,3428140.0
536,2826261.2
537,2352545.8
538,3286273.2
539,1495201.0
540,1132801.0
541,1480361.4
542,1938520.0
543,1360226.1
544,2098051.8
545,4516730.5
546,908505.44
547,850972.75
548,2318421.2
549,1501742.8
550,1003065.5
551,9052344.0
552,3031202.5
553,1290244.6
554,2599564.8
555,7359723.0
556,1319991.5
557,1862230.4
558,4375438.5
559,2436769.2
560,1629180.8
561,1687771.2
562,3157668.5
563,2013777.8
564,1721437.1
565,1416082.8
566,1848051.6
567,2805569.2
568,1110430.1
569,2871195.0
570,5652535.0
571,1807456.0
572,5075923.0
573,10888616.0
574,1328951.2
575,735712.06
576,787693.0
577,1339133.8
578,1595168.2
579,2122235.8
580,1850422.1
581,1520827.2
582,744682.6
583,856542.9
584,5535685.0
585,1225982.1
586,3009992.0
587,2580590.2
588,11680348.0
589,2436183.5
590,4423838.5
591,8725776.0
592,10730092.0
593,2514259.8
594,1628546.8
595,681415.5
596,1116744.5
597,1681766.9
598,1472865.8
599,806118.94
600,23726616.0
601,1536359.1
602,1929612.6
603,1550018.8
604,1810900.1
605,1953470.5
606,2390004.0
607,760884.06
608,1573851.0
609,1730730.0
610,1442782.5
611,7046220.5
612,3435754.5
613,1962961.9
614,1172923.0
615,1054716.9
616,1115800.6
617,7452757.5
618,2210812.5
619,2183071.2
620,1658261.5
621,1739977.5
622,2024544.6
623,3359720.2
624,1791858.8
625,2688265.5
626,2992429.2
627,1233771.6
628,916661.1
629,2059198.5
630,847344.6
631,3538159.5
632,4201008.5
633,1028969.5
634,3663658.2
635,7862795.5
636,1473780.6
637,1959613.0
638,3032057.5
639,1949774.5
640,1887032.2
641,1169594.9
642,963275.7
643,2935163.0
644,1215312.6
645,1432142.1
646,1322748.5
647,3641800.0
648,5508215.0
649,2813670.5
650,15161670.0
651,2075935.0
652,1646059.4
653,3286273.2
654,952469.9
655,1711775.6
656,2854717.5
657,1838615.4
658,3411923.5
659,2588613.8
660,2813670.5
661,4072823.0
662,1682004.9
663,4015256.5
664,1502152.1
665,1834658.5
666,1370937.0
667,1899733.6
668,3729419.8
669,2663091.5
670,1730938.0
671,3005491.0
672,3102700.0
673,1386844.1
674,1200551.4
675,1266651.4
676,983020.4
677,2000840.4
678,2588613.8
679,9525668.0
680,1468846.5
681,1429018.1
682,1483097.6
683,845753.3
684,1245687.0
685,858829.4
686,1404017.2
687,1215528.5
688,3525008.8
689,1306072.0
690,3497797.8
691,5995806.0
692,4187180.8
693,751567.7
694,1920542.6
695,1873531.1
696,3634841.5
697,2027646.8
698,5850732.5
699,1846415.2
700,2858209.8
701,5492609.5
702,1094872.4
703,1145736.1
704,2100346.2
705,41542490.0
706,1307313.8
707,7143860.5
708,3073776.8
709,2982643.8
710,1547600.9
711,920934.4
712,15525054.0
713,1463176.5
714,6738908.0
715,981309.3
716,1370246.6
717,1775811.0
718,4095184.2
719,3926964.2
720,1893215.5
721,2013777.8
722,7114808.5
723,13321490.0
724,2009973.9
725,1866722.2
726,1374811.1
727,1135888.2
728,1588658.1
729,1361687.6
730,2061810.1
731,4366606.0
732,862179.7
733,2305104.2
734,1420486.4
735,719764.56
736,3754078.2
737,1200626.6
738,942803.2
739,901871.1
740,1893389.4
741,14324170.0
742,1910224.0
743,1298230.8
744,6037281.0
745,1342074.5
746,3970054.2
747,4483531.5
748,2473783.5
749,781393.4
750,3539154.8
751,3274055.2
752,898584.5
753,2126103.0
754,1247957.0
755,58475750.0
756,1130013.2
757,3089398.8
758,1136866.2
759,6200145.5
760,1571452.0
761,1058080.2
762,1748084.8
763,22758968.0
764,2358630.8
765,5487809.5
766,2384402.5
767,1390072.6
768,2210812.5
769,2015563.2
770,3484609.5
771,1655424.8
772,3823113.0
773,1499862.2
774,12595302.0
775,4671493.0
776,1655321.8
777,1235373.0
778,1498689.8
779,1105967.8
780,2875691.2
781,1384664.9
782,2533405.0
783,4352470.0
784,1501742.8
785,4083981.2
786,2107987.2
787,3174482.5
788,6018218.5
789,2879052.8
790,2395072.2
791,1396608.9
792,4194900.5
793,2231434.2
794,806118.94
795,2053226.6
796,1074064.8
797,9519932.0
798,2395067.8
799,2021040.4
800,1633473.8
801,1128379.1
802,2346852.8
803,796131.7
804,3239976.5
805,6864761.0
806,3515569.5
807,2913221.0
808,6058912.5
809,2628514.5
810,2784110.8
811,2389480.0
812,1448900.0
813,1244801.0
814,2300645.5
815,1727870.1
816,3178564.2
817,14098990.0
818,4785595.0
819,967347.06
820,3499739.0
821,1905364.2
822,1044486.56
823,1505992.9
824,8406664.0
825,1324217.9
826,1777101.8
827,2896819.5
828,4972762.0
829,2614295.0
830,16572970.0
831,2037760.1
832,5129526.5
833,1218865.6
834,2258585.8
835,1059724.2
836,1307862.9
837,2684439.2
838,1343961.0
839,1633206.4
840,996081.1
841,2457296.8
842,1140600.4
843,2879905.2
844,3027769.2
845,1307862.9
846,1268698.2
847,2507755.2
848,27406736.0
849,888524.75
850,1378639.4
851,1545934.2
852,1808511.6
853,3204880.2
854,1904312.1
855,1324032.4
856,3161549.5
857,2199824.2
858,9234494.0
859,10344506.0
860,3373801.8
861,27259174.0
862,1285049.0
863,1660446.6
864,1067131.5
865,2455299.5
866,1844658.0
867,985276.4
868,1712628.8
869,1254067.5
870,1786020.8
871,936305.9
872,2341643.8
873,2597199.0
874,2854717.5
875,3103099.2
876,2059198.5
877,1721437.1
878,3664775.8
879,1963155.0
880,4634977.0
881,2217891.5
882,1724211.1
883,1956131.0
884,3062609.8
885,2099771.2
886,2772437.2
887,1732553.8
888,1508176.9
889,1519774.6
890,2658905.8
891,1786436.8
892,783095.44
893,1593281.6
894,1330146.5
895,2633217.0
896,4848736.0
897,2062310.4
898,960652.44
899,1517800.4
900,1300742.4
901,1360590.9
902,1661237.0
903,2588613.8
904,9471734.0
905,1059724.2
906,2074355.0
907,4346058.5
908,1724747.1
909,1026409.6
910,2385489.0
911,2070733.9
912,1938520.0
913,2227435.2
914,2059198.5
915,5160898.5
916,687952.75
917,1603436.0
918,1165411.4
919,1966648.6
920,1610111.9
921,1844658.0
922,1022542.56
923,2879905.2
924,2826261.2
925,1197412.9
926,1126557.4
927,7429311.5
928,1229415.0
929,3627395.0
930,4390950.0
931,2822930.0
932,2382456.8
933,880866.2
934,1643971.5
935,1313146.6
936,1254417.2
937,1788407.6
938,797518.6
939,1826338.9
940,1057745.5
941,1550334.2
942,2566612.2
943,1368766.1
944,1214428.8
945,1330398.6
946,1032204.2
947,1595565.6
948,1502267.2
949,1973216.5
950,1098425.8
951,1838181.0
952,4390697.0
953,2166376.0
954,3376646.0
955,1981652.2
956,5552239.0
957,1023828.3
958,1866693.4
959,9504280.0
960,1526694.4
961,1845995.1
962,2785145.5
963,1666672.4
964,2342387.5
965,1849199.8
966,1862445.6
967,1826560.5
968,1965992.4
969,1550950.8
970,1853120.4
971,1432142.1
972,1312399.1
973,2744752.5
974,7134953.0
975,881987.5
976,4890453.5
977,1409650.1
978,6740028.0
979,1472390.8
980,2246699.2
981,2841022.0
982,3544325.5
983,1191028.1
984,2775649.8
985,1728767.0
986,1539276.5
987,1220940.6
988,6989355.0
989,1878716.9
990,1436176.5
991,821949.8
992,1211092.0
993,1375171.4
994,3100200.5
995,1015509.1
996,1730852.5
997,1550018.8
998,1474115.4
999,2134381.2
1000,1761843.2
1001,2190563.2
1002,1623209.8
1003,3178564.2
1004,1346753.2
1005,1923528.8
1006,2455299.5
1007,15737744.0
1008,2975770.8
1009,2749168.0
1010,1114933.6
1011,1146712.1
1012,1534633.1
1013,4389529.5
1014,1656650.8
1015,1984232.0
1016,1197654.9
1017,2886707.5
1018,2435230.8
1019,2852423.2
1020,1742074.0
1021,1544636.1
1022,3666454.8
1023,880015.1
1024,4827213.5
1025,1991044.1
1026,1706912.9
1027,2553622.2
1028,847344.6
1029,2446530.0
1030,786090.3
1031,2456395.8
1032,6093128.5
1033,1676545.2
1034,5187401.5
1035,4123930.0
1036,4243034.0
1037,871113.6
1038,964583.75
1039,14411358.0
1040,1456230.2
1041,1337133.4
1042,1473842.5
1043,4390950.0
1044,3515569.5
1045,2091644.4
1046,1345971.5
1047,1197412.9
1048,1964609.8
1049,14664146.0
1050,1623836.4
1051,2440444.8
1052,2258585.8
1053,6321535.0
1054,1336386.2
1055,2557170.0
1056,1730730.0
1057,895920.0
1058,13741990.0
1059,1266651.4
1060,1853109.2
1061,3420427.8
1062,905709.4
1063,958102.5
1064,1004052.75
1065,647244.2
1066,4764223.0
1067,1277721.2
1068,4094945.0
1069,1075512.2
1070,1138599.1
1071,1575118.4
1072,3517973.5
1073,1253473.9
1074,1217319.8
1075,1468369.0
1076,1415757.8
1077,1889668.9
1078,2517099.0
1079,1322447.1
1080,1809958.8
1081,1391077.2
1082,2003631.0
1083,1633516.8
1084,2583498.2
1085,10298464.0
1086,959460.0
1087,2937172.5
1088,1557540.2
1089,1806757.0
1090,1705832.8
1091,2090132.0
1092,3056578.2
1093,4194900.5
1094,2453779.0
1095,2715604.8
1096,1878716.9
1097,4484307.0
1098,1186203.9
1099,6992210.0
1100,3044594.0
1101,1700008.5
1102,2813478.8
1103,2294083.0
1104,2005332.1
1105,886716.25
1106,757516.4
1107,3931450.2
1108,3113873.0
1109,3376646.0
1110,5652535.0
1111,1685185.0
1112,2021040.4
1113,2867810.0
1114,1484739.0
1115,7005858.5
1116,2592683.8
1117,1964333.5
1118,3362113.2
1119,4393425.0
1120,1197549.6
1121,966971.5
1122,1898413.4
1123,3342502.2
1124,1599657.1
1125,1619879.1
1126,1097027.1
1127,1380483.5
1128,2102184.5
1129,1870550.5
1130,3181215.8
1131,3844494.0
1132,1278234.0
1133,3440028.2
1134,1610413.2
1135,34701304.0
1136,10368744.0
1137,2451043.5
1138,1593281.6
1139,2751506.0
1140,3952377.0
1141,8716288.0
1142,1866650.6
1143,1382270.8
1144,2633217.0
1145,1482500.8
1146,2091597.9
1147,1853367.8
1148,900667.7
1149,1197412.9
1150,821049.06
1151,1783570.0
1152,1227379.4
1153,2659315.2
1154,1700228.8
1155,1762645.5
1156,2746835.0
1157,6859288.0
1158,1394770.6
1159,1782859.1
1160,783435.06
1161,1376455.2
1162,1576616.9
1163,8422868.0
1164,2378979.0
1165,1015178.06
1166,4433189.5
1167,2793566.8
1168,1068733.5
1169,15867878.0
1170,6012059.5
1171,4923658.5
1172,1409650.1
1173,1212499.0
1174,1364760.5
1175,1994409.1
1176,2715919.2
1177,1250303.5
1178,1740337.1
1179,2548110.0
1180,2983274.8
1181,6992140.0
1182,3551185.0
1183,1807774.8
1184,1736037.1
1185,2895094.2
1186,2290063.0
1187,3840610.8
1188,1631602.0
1189,1308352.0
1190,1878533.4
1191,1432117.2
1192,1265801.5
1193,7822709.0
1194,965817.44
1195,2342073.0
1196,4262429.5
1197,3202713.2
1198,1910475.6
1199,1824970.4
1200,863807.7
1201,2241779.2
1202,1866693.4
1203,2081025.2
1204,1781126.2
1205,1237462.9
1206,1393733.8
1207,9639270.0
1208,882992.06
1209,3929274.5
1210,12595302.0
1211,2834332.8
1212,1194489.5
1213,1472865.8
1214,9238800.0
1215,2952622.5
1216,4441726.5
1217,2766828.8
1218,3016065.5
1219,1988148.1
1220,1455551.6
1221,2237329.0
1222,3538239.2
1223,1850422.1
1224,1273216.9
1225,987527.9
1226,3600684.2
1227,994682.44
1228,999804.2
1229,1726364.9
1230,2917058.0
1231,2749168.0
1232,2444976.8
1233,967347.06
1234,1737374.0
1235,926656.94
1236,1406131.2
1237,1921844.1
1238,2302331.8
1239,3110343.0
1240,2659938.8
1241,1369900.8
1242,2334667.8
1243,2468590.8
1244,2896819.5
1245,852043.94
1246,1023225.1
1247,1242441.8
1248,3372038.8
1249,9897646.0
1250,973121.3
1251,9332206.0
1252,1256478.2
1253,4815241.0
1254,1444893.9
1255,2350740.2
1256,7618110.5
1257,1374266.9
1258,1782859.1
1259,1080560.9
1260,10783980.0
1261,896192.94
1262,5521794.5
1263,784512.06
1264,2679101.5
1265,3823113.0
1266,4263791.5
1267,8422628.0
1268,1665101.6
1269,1677500.5
1270,2456908.2
1271,9718492.0
1272,1106906.9
1273,3770064.2
1274,806118.94
1275,978690.94
1276,982951.25
1277,5426572.5
1278,3406771.8
1279,938712.1
1280,2070987.4
1281,2243939.2
1282,5459596.5
1283,2139720.2
1284,2485945.0
1285,4128670.0
1286,1143433.1
1287,2615674.8
1288,4356389.5
1289,1630362.9
1290,6197392.0
1291,5981241.5
1292,1399713.4
1293,834155.0
1294,1386844.1
1295,662923.5
1296,2137156.8
1297,2785145.5
1298,1282279.6
1299,1922142.2
1300,8653596.0
1301,1757110.9
1302,14997424.0
1303,942133.75
1304,1215528.5
1305,1516604.6
1306,1406131.2
1307,3491673.5
1308,1855435.0
1309,4432078.0
1310,3358803.0
1311,1337198.4
1312,7359723.0
1313,2081025.2
1314,2834332.8
1315,2216847.5
1316,1586407.9
1317,1068253.9
1318,1220063.4
1319,4394642.0
1320,1638197.8
1321,1904712.6
1322,1985517.6
1323,6719183.0
1324,1887618.0
1325,996081.1
1326,2427002.2
1327,1148372.8
1328,2736193.2
1329,1805226.5
1330,1402895.6
1331,701724.25
1332,3821675.0
1333,1614197.5
1334,1794714.6
1335,2859319.0
1336,2611192.0
1337,1773341.0
1338,1680070.6
1339,3299414.0
1340,1363839.5
1341,1280779.8
1342,4366139.5
1343,4108852.8
1344,781542.56
1345,3088144.5
1346,1179057.0
1347,3487360.5
1348,1734918.0
1349,8478624.0
1350,1853120.4
1351,1743933.0
1352,1663525.1
1353,2480077.8
1354,1829717.5
1355,2343901.2
1356,1509387.4
1357,2474370.8
1358,2304987.2
1359,4193172.2
1360,1736037.1
1361,1580422.4
1362,2557170.0
1363,809174.06
1364,1381184.0
1365,1048794.1
1366,2009275.2
1367,12100310.0
1368,1868106.2
1369,1191074.6
1370,3034154.5
1371,1518614.0
1372,2635190.5
1373,1390072.6
1374,1097027.1
1375,1486196.1
1376,1690162.0
1377,2008319.6
1378,3362113.2
1379,2094120.6
1380,2869907.8
1381,1682004.9
1382,1315357.2
1383,1623047.5
1384,3009992.0
1385,1149849.9
1386,4747220.0
1387,2391597.2
1388,1973809.0
1389,3410816.2
1390,3015984.8
1391,1217311.1
1392,2019008.0
1393,1714487.6
1394,8607436.0
1395,2100777.8
1396,7857902.5
1397,2077201.6
1398,3303900.2
1399,1633206.4
1400,1276920.5
1401,3291541.2
1402,1605487.5
1403,1804372.5
1404,1524035.9
1405,6005376.0
1406,1237133.9
1407,2231528.2
1408,10667274.0
1409,2791398.0
1410,1383972.8
1411,4747220.0
1412,2810382.0
1413,1597643.1
1414,1685185.0
1415,1619879.1
1416,2000840.4
1417,1182319.2
1418,4246055.0
1419,1363873.6
1420,2452822.5
1421,3669189.5
1422,727304.25
1423,1998432.0
1424,1175829.4
1425,959004.56
1426,1568664.5
1427,20680810.0
1428,2197922.0
1429,6020159.5
1430,2372118.2
1431,2455299.5
1432,2749168.0
1433,6350461.5
1434,1694630.0
1435,1355470.2
1436,2640192.2
1437,2086817.4
1438,7074285.0
1439,3904987.0
1440,1923528.8
1441,919142.6
1442,2015493.2
1443,3731158.5
1444,1094187.6
1445,1823155.0
1446,2680169.0
1447,1503807.5
1448,3178564.2
1449,1285049.0
1450,7122431.0
1451,1728767.0
1452,1866011.1
1453,4243034.0
1454,1266637.6
1455,1483534.6
1456,2000840.4
1457,1618081.1
1458,3123001.0
1459,1770703.9
1460,2154570.8
1461,2139720.2
1462,937368.9
1463,782275.2
1464,2475287.8
1465,3877378.0
1466,1742074.0
1467,2234572.2
1468,3352941.5
1469,1054716.9
1470,3669189.5
1471,1274893.8
1472,2205479.5
1473,1104723.8
1474,1218803.0
1475,2481329.8
1476,2070527.1
1477,2477279.5
1478,14664146.0
1479,1416691.2
1480,1563212.1
1481,6321535.0
1482,1290738.4
1483,847344.6
1484,1616765.1
1485,1215390.4
1486,6035492.0
1487,2415015.2
1488,803515.06
1489,1182666.0
1490,4394642.0
1491,16608986.0
1492,1463251.1
1493,1286172.5
1494,3891331.2
1495,1714704.5
1496,3224689.5
1497,1254067.5
1498,1174329.6
1499,1195982.6
1500,1135501.9
1501,1889485.4
1502,7400926.0
1503,1165821.0
1504,3877378.0
1505,1228126.1
1506,1408069.1
1507,1248430.4
1508,1879954.0
1509,732685.6
1510,6904886.0
1511,7561794.0
1512,1973216.5
1513,802099.1
1514,1483097.6
1515,5242533.0
1516,6254846.5
1517,1617456.6
1518,1044498.7
1519,2599564.8
1520,1349049.5
1521,1194787.4
1522,2093015.6
1523,1103170.1
1524,1966648.6
1525,3946926.0
1526,1643224.0
1527,1672577.8
1528,1048995.0
1529,2075191.6
1530,1960073.9
1531,2421309.2
1532,1290738.4
1533,1976131.4
1534,3014398.2
1535,2496927.5
1536,1530945.0
1537,16608986.0
1538,1451409.4
1539,1529641.5
1540,1654301.0
1541,3038022.2
1542,1754636.5
1543,967398.06
1544,3489261.5
1545,1070866.2
1546,3483655.2
1547,1774486.5
1548,1446200.0
1549,1349876.6
1550,3113873.0
1551,1857259.9
1552,1186203.9
1553,1550650.4
1554,2574464.2
1555,3246893.8
1556,1080269.1
1557,3131580.5
1558,7914953.0
1559,1550481.8
1560,4199177.5
1561,1240899.1
1562,1091137.9
1563,10832058.0
1564,1221435.8
1565,2023249.6
1566,2330552.5
1567,3548610.8
1568,2467645.8
1569,1206691.1
1570,1274280.1
1571,1804487.5
1572,1357344.8
1573,1276438.0
1574,1572225.6
1575,1700168.1
1576,1457941.9
1577,1061101.2
1578,8464924.0
1579,8791726.0
1580,2258585.8
1581,1870048.0
1582,5434074.5
1583,1614812.1
1584,5187401.5
1585,1690162.0
1586,1152963.2
1587,1091879.2
1588,2223881.5
1589,5398835.0
1590,1130013.2
1591,1722042.5
1592,1472390.8
1593,3484609.5
1594,1631894.9
1595,1769848.0
1596,4402818.5
1597,5267272.0
1598,6389690.5
1599,890887.94
1600,1152535.5
1601,2077579.6
1602,2283622.8
1603,1453452.6
1604,15467582.0
1605,2159763.0
1606,3452657.8
1607,5446338.5
1608,1361687.6
1609,2724064.8
1610,11532998.0
1611,2493799.8
1612,5228850.0
1613,1648888.4
1614,2554236.8
1615,10540344.0
1616,2791859.8
1617,2538192.0
1618,1283925.2
1619,1158051.5
1620,2304737.0
1621,1095637.8
1622,6057987.5
1623,1463251.1
1624,970871.6
1625,1015268.6
1626,9998044.0
1627,2518589.0
1628,3187622.8
1629,1343155.0
1630,15867878.0
1631,1449907.2
1632,2193548.5
1633,1094187.6
1634,3627395.0
1635,2389480.0
1636,1238252.1
1637,2077579.6
1638,2238397.5
1639,1624181.8
1640,9837382.0
1641,9359524.0
1642,3104904.8
1643,2084642.8
1644,1667599.5
1645,1159058.8
1646,3392649.2
1647,936335.2
1648,1222428.9
1649,2095568.2
1650,703118.9
1651,1149986.4
1652,752919.6
1653,1159058.8
1654,1421808.1
1655,1145646.9
1656,9912250.0
1657,1267636.1
1658,2373907.0
1659,3187763.5
1660,1803568.5
1661,1808990.4
1662,2373700.0
1663,8455554.0
1664,996081.1
1665,1108852.5
1666,1273050.1
1667,3487360.5
1668,1023738.4
1669,1880245.0
1670,2834647.2
1671,1053741.1
1672,1707983.4
1673,1965169.9
1674,5136544.5
1675,2228793.5
1676,951803.1
1677,2810252.0
1678,1462150.9
1679,1252416.8
