Id,Predicted
1184,1714713.2
1185,3051141.8
1186,2268898.0
1187,3818268.8
1188,1651731.5
1189,1226806.6
1190,1875307.0
1191,1569911.6
1192,1258691.9
1193,7983241.0
1194,1029651.9
1195,2974417.0
1196,4340117.5
1197,3381860.0
1198,1982257.0
1199,1848109.2
1200,829308.2
1201,1946842.5
1202,1863075.8
1203,2093007.6
1204,1786246.9
1205,1125684.2
1206,1297477.0
1207,10012442.0
1208,895990.06
1209,3430964.0
1210,12316180.0
1211,2866138.2
1212,1187976.2
1213,1507064.5
1214,9245508.0
1215,2091617.2
1216,4508528.5
1217,2737968.2
1218,2889264.5
1219,2044377.8
1220,1343153.5
1221,2629612.8
1222,5335353.0
1223,1863075.8
1224,1293617.0
1225,1016217.44
1226,3630547.2
1227,1059682.0
1228,1039528.0
1229,1691007.5
1230,2798556.0
1231,2737968.2
1232,2513238.0
1233,1032391.5
1234,1777457.6
1235,926526.2
1236,1399560.8
1237,1941869.0
1238,2378827.5
1239,2911496.8
1240,2814398.0
1241,1374382.1
1242,2477575.0
1243,2385289.8
1244,2740931.0
1245,905514.4
1246,1126088.2
1247,1294590.6
1248,3118712.5
1249,9616874.0
1250,973415.4
1251,9346148.0
1252,1262176.9
1253,4735007.0
1254,1766376.0
1255,2247751.8
1256,6335014.0
1257,1239965.2
1258,1782413.6
1259,1028447.9
1260,10218856.0
1261,994125.6
1262,5059002.5
1263,782940.7
1264,2713218.2
1265,3666604.2
1266,4379416.0
1267,8386631.0
1268,1625638.1
1269,1640213.8
1270,2236425.2
1271,10429442.0
1272,1084204.1
1273,3055233.2
1274,903254.2
1275,917927.7
1276,1073854.9
1277,5564232.5
1278,3454014.0
1279,1052764.1
1280,1958530.9
1281,2330875.5
1282,5530697.5
1283,2195191.5
1284,2937190.2
1285,4131455.0
1286,1145416.2
1287,2618530.0
1288,4338762.5
1289,1696574.6
1290,5696415.0
1291,5997880.0
1292,1399033.2
1293,820739.9
1294,1374382.1
1295,740194.1
1296,1943043.4
1297,2804073.5
1298,1266828.2
1299,1927189.6
1300,8497030.0
1301,1793026.2
1302,13464384.0
1303,1070347.4
1304,1243384.1
1305,1594248.9
1306,1399560.8
1307,3371561.8
1308,1843026.2
1309,4508528.5
1310,3003953.8
1311,1326671.2
1312,7436922.0
1313,2093007.6
1314,2866138.2
1315,2159531.5
1316,1643132.9
1317,1061863.4
1318,1284120.8
1319,4334097.0
1320,1619652.9
1321,1995247.4
1322,1973061.4
1323,10375312.0
1324,1885285.1
1325,1022569.9
1326,2397945.8
1327,1289885.1
1328,2632790.2
1329,1835313.1
1330,1431911.4
1331,703897.56
1332,3903703.0
1333,1848826.1
1334,1997135.6
1335,2934178.8
1336,2740217.5
1337,1789356.0
1338,1721437.0
1339,3339320.2
1340,1433665.6
1341,1343606.2
1342,4374410.5
1343,4352678.5
1344,838174.5
1345,3258670.2
1346,974635.1
1347,3386558.5
1348,1749826.5
1349,8330647.0
1350,1894474.2
1351,1730005.8
1352,1651691.4
1353,2493745.2
1354,1837373.6
1355,2198629.0
1356,1476522.2
1357,2501457.8
1358,2196794.0
1359,4573228.5
1360,1714713.2
1361,1558018.8
1362,2599179.2
1363,810416.94
1364,1350257.1
1365,1186410.8
1366,2071361.2
1367,12297312.0
1368,1847876.5
1369,1247628.1
1370,3058506.0
1371,1715131.4
1372,2581400.0
1373,1474946.6
1374,1169487.2
1375,1401557.9
1376,1715775.8
1377,2023818.1
1378,3223535.0
1379,2090129.4
1380,2882037.2
1381,1654902.2
1382,1318431.5
1383,1541253.1
1384,3097671.8
1385,1242215.4
1386,4865839.5
1387,2240775.2
1388,2051024.8
1389,3328269.2
1390,2976555.2
1391,1175933.2
1392,2023838.1
1393,1785140.5
1394,8459424.0
1395,1880977.2
1396,12526532.0
1397,2062273.6
1398,3313429.0
1399,1648813.1
1400,1254213.8
1401,3297328.2
1402,1575144.9
1403,1851687.9
1404,1454167.4
1405,5961547.0
1406,1260980.5
1407,2372059.8
1408,10025316.0
1409,2768462.8
1410,1347302.0
1411,4865839.5
1412,2845602.8
1413,1435680.1
1414,1746147.2
1415,1267222.9
1416,2046937.0
1417,1388909.9
1418,4210235.0
1419,1272344.8
1420,2504126.5
1421,3598135.2
1422,786196.7
1423,1987021.5
1424,1239286.0
1425,1081736.8
1426,1744306.1
1427,20140390.0
1428,2154256.8
1429,6688036.0
1430,2476004.2
1431,2476332.0
1432,2737968.2
1433,6354185.0
1434,1726665.0
1435,1403775.4
1436,2623706.0
1437,1872101.6
1438,7430424.5
1439,3374044.5
1440,1894730.0
1441,887535.25
1442,2218977.5
1443,3887913.2
1444,1198332.0
1445,1842985.0
1446,2797599.5
1447,1569225.8
1448,3213262.5
1449,1429561.0
1450,6863860.5
1451,1781664.5
1452,1872691.4
1453,4269747.0
1454,1302079.4
1455,1448206.6
1456,2046937.0
1457,1607299.1
1458,2997069.8
1459,1885983.1
1460,2459291.2
1461,2263029.8
1462,956492.9
1463,809688.0
1464,2212484.0
1465,3859365.8
1466,1694985.0
1467,2190176.8
1468,3223535.0
1469,1045707.6
1470,3598135.2
1471,1242775.8
1472,2169407.2
1473,1080464.5
1474,1306221.1
1475,2210806.5
1476,2000718.0
1477,2851133.0
1478,14712956.0
1479,1446653.5
1480,1541229.4
1481,6020466.5
1482,1327912.2
1483,842498.06
1484,1390995.0
1485,1182912.2
1486,5660265.5
1487,2335670.2
1488,854713.25
1489,1111487.6
1490,4334097.0
1491,15323016.0
1492,1500404.5
1493,1374301.6
1494,3982739.8
1495,1734787.9
1496,3220439.8
1497,1290014.2
1498,1356507.5
1499,1141200.0
1500,1064846.4
1501,1900003.0
1502,6980531.5
1503,1258707.2
1504,3859365.8
1505,1205037.2
1506,1399914.8
1507,1310764.5
1508,1798600.9
1509,718305.06
1510,6854783.5
1511,7218274.5
1512,1953895.6
1513,794312.94
1514,1570440.8
1515,4924291.0
1516,7039973.5
1517,1548399.9
1518,1084679.1
1519,2602229.8
1520,1267520.8
1521,1264527.1
1522,2117624.5
1523,1214803.1
1524,2068197.5
1525,4098784.8
1526,1690066.0
1527,1654326.1
1528,1146955.0
1529,1770120.5
1530,2203093.8
1531,2397945.8
1532,1327912.2
1533,2006690.9
1534,2937252.8
1535,3280723.0
1536,1630728.2
1537,15323016.0
1538,1446961.8
1539,1712433.1
1540,1436539.1
1541,3196975.2
1542,1734788.2
1543,983623.8
1544,3273671.0
1545,1177972.6
1546,2906204.8
1547,1725479.9
1548,1578002.4
1549,1416673.4
1550,2922974.8
1551,1863075.8
1552,1149163.5
1553,1581142.1
1554,2534638.5
1555,3193638.0
1556,1195074.9
1557,3496295.8
1558,7448619.5
1559,1451002.2
1560,4254076.0
1561,1219707.0
1562,1213847.1
1563,12868116.0
1564,1243384.1
1565,2082400.9
1566,2342574.8
1567,3238354.5
1568,2521745.5
1569,1261308.1
1570,1394628.0
1571,1831368.1
1572,1427739.4
1573,1269091.6
1574,1448206.6
1575,1736395.1
1576,1379170.2
1577,1177972.6
1578,9006806.0
1579,8743788.0
1580,2372059.8
1581,1785939.5
1582,4554924.0
1583,1694968.2
1584,5055572.0
1585,1715775.8
1586,1279060.8
1587,1113242.2
1588,2228831.0
1589,5646970.0
1590,1102997.8
1591,1499778.8
1592,1623635.0
1593,3732622.0
1594,1556662.9
1595,1788825.2
1596,4250096.0
1597,5271831.5
1598,6249503.5
1599,978155.3
1600,1169487.2
1601,2198942.5
1602,2344152.8
1603,1538722.2
1604,12294370.0
1605,2058157.5
1606,3309615.2
1607,7246662.0
1608,1334647.2
1609,2640198.5
1610,11766210.0
1611,2552888.2
1612,4983701.5
1613,1672171.8
1614,2533913.0
1615,10349124.0
1616,2774907.2
1617,2801780.2
1618,1335453.5
1619,1129253.1
1620,2646211.0
1621,1156717.9
1622,5078542.0
1623,1500404.5
1624,1154026.6
1625,1024888.75
1626,9280368.0
1627,1978289.0
1628,3056767.8
1629,1323651.0
1630,18665170.0
1631,1482045.2
1632,1897872.1
1633,1198332.0
1634,3680522.0
1635,2739401.8
1636,1275037.6
1637,2198942.5
1638,2146065.5
1639,1611642.2
1640,11415918.0
1641,10373248.0
1642,3056258.2
1643,2000718.0
1644,1740018.8
1645,1167110.5
1646,3357447.8
1647,923535.3
1648,1284120.8
1649,2132716.5
1650,705491.94
1651,1266110.5
1652,935925.7
1653,1167110.5
1654,1472373.6
1655,1181815.9
1656,9450662.0
1657,1324600.4
1658,2330686.2
1659,3193075.0
1660,1928444.5
1661,2192528.0
1662,2271847.0
1663,9043474.0
1664,1022569.9
1665,1113242.2
1666,1053740.1
1667,3386558.5
1668,1094037.1
1669,1610273.9
1670,2525244.5
1671,1097034.0
1672,1681666.9
1673,1880270.2
1674,5176657.5
1675,2308351.0
1676,921399.0
1677,2885057.2
